1494438156, 300, 10.000000, rbf, 20, 0.176667
1494438156, 300, 10.000000, rbf, 21, 0.176667
1494438156, 300, 10.000000, rbf, 22, 0.176667
1494438156, 300, 10.000000, rbf, 23, 0.176667
1494438156, 300, 10.000000, rbf, 24, 0.176667
1494438156, 300, 10.000000, rbf, 25, 0.176667
1494438156, 300, 10.100000, rbf, 20, 0.176667
1494438156, 300, 10.100000, rbf, 21, 0.176667
1494438156, 300, 10.100000, rbf, 22, 0.176667
1494438156, 300, 10.100000, rbf, 23, 0.176667
1494438156, 300, 10.100000, rbf, 24, 0.176667
1494438156, 300, 10.100000, rbf, 25, 0.176667
1494438156, 300, 10.200000, rbf, 20, 0.176667
1494438156, 300, 10.200000, rbf, 21, 0.176667
1494438156, 300, 10.200000, rbf, 22, 0.176667
1494438156, 300, 10.200000, rbf, 23, 0.176667
1494438156, 300, 10.200000, rbf, 24, 0.176667
1494438156, 300, 10.200000, rbf, 25, 0.176667
1494438156, 300, 10.300000, rbf, 20, 0.176667
1494438156, 300, 10.300000, rbf, 21, 0.176667
1494438156, 300, 10.300000, rbf, 22, 0.176667
1494438156, 300, 10.300000, rbf, 23, 0.176667
1494438156, 300, 10.300000, rbf, 24, 0.176667
1494438156, 300, 10.300000, rbf, 25, 0.176667
1494438156, 300, 10.400000, rbf, 20, 0.176667
1494438156, 300, 10.400000, rbf, 21, 0.176667
1494438156, 300, 10.400000, rbf, 22, 0.176667
1494438156, 300, 10.400000, rbf, 23, 0.176667
1494438156, 300, 10.400000, rbf, 24, 0.176667
1494438156, 300, 10.400000, rbf, 25, 0.176667
1494438156, 300, 10.500000, rbf, 20, 0.176667
1494438156, 300, 10.500000, rbf, 21, 0.176667
1494438156, 300, 10.500000, rbf, 22, 0.176667
1494438156, 300, 10.500000, rbf, 23, 0.176667
1494438156, 300, 10.500000, rbf, 24, 0.176667
1494438156, 300, 10.500000, rbf, 25, 0.176667
1494438156, 300, 10.600000, rbf, 20, 0.176667
1494438156, 300, 10.600000, rbf, 21, 0.176667
1494438156, 300, 10.600000, rbf, 22, 0.176667
1494438156, 300, 10.600000, rbf, 23, 0.176667
1494438156, 300, 10.600000, rbf, 24, 0.176667
1494438156, 300, 10.600000, rbf, 25, 0.176667
1494438156, 300, 10.700000, rbf, 20, 0.176667
1494438156, 300, 10.700000, rbf, 21, 0.176667
1494438156, 300, 10.700000, rbf, 22, 0.176667
