124, 0
384, 0
340, 0
836, 0
248, 0
753, 0
41, 1
739, 1
132, 0
332, 0
221, 0
546, 0
6, 0
93, 0
275, 0
410, 0
782, 0
232, 0
455, 0
183, 0
649, 0
799, 0
285, 0
577, 1
509, 1
334, 0
13, 1
262, 0
623, 0
400, 0
904, 0
547, 1
662, 0
339, 0
346, 0
267, 0
105, 0
136, 0
355, 0
639, 0
416, 0
645, 0
690, 0
704, 0
512, 0
306, 0
30, 0
915, 0
886, 0
672, 0
895, 0
591, 0
814, 0
414, 0
526, 0
917, 0
698, 0
705, 0
538, 0
765, 0
987, 0
142, 0
864, 0
651, 0
545, 0
214, 0
141, 0
853, 1
716, 0
181, 1
954, 0
983, 1
4, 0
252, 0
44, 0
452, 0
330, 0
818, 0
699, 0
426, 0
385, 0
15, 0
913, 0
826, 0
845, 0
576, 0
703, 0
658, 0
663, 0
433, 1
479, 1
679, 0
457, 1
319, 0
83, 1
724, 0
941, 1
437, 0
772, 0
473, 0
118, 0
225, 0
714, 0
327, 0
175, 0
490, 0
117, 0
761, 1
848, 0
568, 0
441, 0
843, 0
541, 1
643, 1
365, 0
989, 0
697, 0
629, 0
932, 0
342, 0
74, 0
583, 0
972, 0
456, 0
352, 0
31, 1
928, 0
168, 0
535, 0
283, 1
351, 0
380, 0
161, 0
820, 0
625, 0
328, 0
610, 0
43, 1
46, 0
261, 0
696, 0
673, 1
566, 0
295, 0
420, 0
944, 0
179, 1
685, 0
907, 1
184, 0
744, 0
511, 0
717, 0
18, 0
594, 0
243, 0
264, 0
863, 1
992, 0
912, 0
901, 0
780, 0
533, 0
341, 0
48, 0
197, 1
966, 0
715, 0
475, 0
370, 0
827, 1
223, 1
789, 0
762, 0
653, 1
561, 0
953, 1
209, 0
462, 0
138, 0
833, 0
759, 0
284, 0
897, 0
508, 0
881, 1
293, 1
540, 0
529, 0
85, 0
991, 1
858, 0
62, 0
961, 0
906, 0
66, 0
171, 0
767, 0
344, 0
109, 1
648, 0
948, 0
756, 0
106, 0
871, 0
816, 0
579, 0
859, 1
187, 0
357, 0
123, 0
271, 1
318, 0
956, 0
424, 0
38, 0
942, 0
892, 0
326, 0
421, 1
396, 0
372, 0
556, 0
945, 0
962, 0
469, 0
292, 0
984, 0
460, 0
737, 0
112, 0
480, 0
931, 0
322, 0
800, 0
866, 0
682, 0
362, 0
923, 0
497, 0
946, 0
884, 0
338, 0
68, 0
67, 1
139, 1
403, 0
349, 1
849, 0
130, 0
32, 0
211, 1
531, 0
837, 0
483, 0
301, 0
246, 0
738, 0
302, 0
935, 0
934, 0
387, 0
536, 0
146, 0
227, 1
144, 0
154, 0
821, 1
453, 0
650, 0
860, 0
210, 0
378, 0
652, 0
412, 0
515, 0
81, 0
657, 0
78, 0
54, 0
200, 0
120, 0
635, 0
195, 0
654, 0
55, 0
368, 0
777, 0
450, 0
308, 0
464, 0
39, 0
750, 0
70, 0
386, 0
438, 0
73, 1
251, 1
389, 1
500, 0
377, 0
861, 0
336, 0
296, 0
307, 1
612, 0
257, 1
671, 0
801, 0
555, 0
660, 0
76, 0
832, 0
310, 0
641, 1
206, 0
867, 0
702, 0
375, 0
879, 0
778, 0
59, 1
539, 0
446, 0
646, 0
363, 0
165, 0
147, 0
220, 0
516, 0
994, 0
513, 0
925, 0
97, 1
880, 0
249, 0
588, 0
776, 0
411, 0
830, 0
298, 0
911, 1
600, 0
350, 0
269, 1
190, 0
435, 0
856, 0
999, 0
324, 0
774, 0
601, 1
656, 0
520, 0
620, 0
476, 0
260, 0
504, 0
937, 1
896, 0
157, 1
952, 0
288, 0
478, 0
846, 0
191, 1
348, 0
201, 0
222, 0
922, 0
768, 0
202, 0
659, 1
291, 0
276, 0
347, 1
514, 0
684, 0
664, 0
706, 0
835, 0
304, 0
499, 1
642, 0
998, 0
415, 0
939, 0
686, 0
488, 0
405, 0
736, 0
366, 0
898, 0
71, 1
399, 0
323, 0
23, 1
192, 0
401, 1
465, 0
24, 0
343, 0
617, 1
505, 0
373, 1
564, 0
444, 0
60, 0
320, 0
270, 0
282, 0
140, 0
436, 0
230, 0
783, 0
975, 0
99, 0
9, 0
870, 0
1000, 0
100, 0
398, 0
196, 0
459, 0
749, 0
337, 1
84, 0
439, 1
976, 0
627, 0
111, 0
160, 0
198, 0
397, 1
597, 0
390, 0
126, 0
402, 0
273, 0
709, 1
959, 0
333, 0
981, 0
979, 0
388, 0
128, 0
644, 0
359, 1
489, 0
872, 0
2, 1
492, 0
448, 0
829, 1
486, 0
37, 1
409, 1
102, 0
850, 0
611, 0
743, 1
730, 0
764, 0
115, 0
277, 1
354, 0
219, 0
26, 0
677, 1
731, 0
353, 1
477, 0
208, 0
574, 0
122, 0
786, 0
797, 1
729, 0
518, 0
604, 0
550, 0
312, 0
95, 0
148, 0
647, 1
831, 0
806, 0
163, 1
242, 0
621, 0
842, 0
57, 0
47, 1
80, 0
689, 0
458, 0
22, 0
203, 0
101, 1
413, 0
988, 0
7, 1
315, 0
678, 0
35, 0
668, 0
89, 1
145, 0
34, 0
417, 0
131, 1
613, 1
258, 0
757, 1
688, 0
733, 1
735, 0
891, 0
602, 0
752, 0
287, 0
14, 0
695, 0
265, 0
305, 0
527, 0
608, 0
770, 0
720, 0
804, 0
166, 0
108, 0
769, 1
824, 0
693, 0
28, 0
691, 1
616, 0
571, 1
521, 1
422, 0
681, 0
748, 0
21, 0
335, 0
189, 0
501, 0
427, 0
430, 0
865, 0
445, 0
763, 0
239, 1
622, 0
815, 0
855, 0
530, 0
977, 1
781, 0
968, 0
522, 0
303, 0
134, 0
847, 0
930, 0
822, 0
596, 0
11, 1
127, 1
624, 0
498, 0
53, 1
534, 0
217, 0
551, 0
692, 0
75, 0
910, 0
169, 0
5, 1
176, 0
158, 0
718, 0
374, 0
996, 0
869, 0
193, 1
563, 1
573, 0
178, 0
461, 1
963, 0
152, 0
920, 0
893, 0
188, 0
205, 0
236, 0
103, 1
294, 0
719, 1
376, 0
581, 0
775, 0
135, 0
745, 0
589, 0
995, 0
69, 0
542, 0
637, 0
798, 0
927, 0
754, 0
162, 0
883, 1
908, 0
894, 0
747, 0
143, 0
164, 0
593, 1
429, 0
618, 0
125, 0
110, 0
969, 0
440, 0
449, 1
510, 0
875, 0
434, 0
150, 0
299, 0
231, 0
580, 0
740, 0
655, 0
562, 0
237, 0
876, 0
170, 0
159, 0
408, 0
367, 1
936, 0
619, 1
364, 0
792, 0
967, 1
36, 0
503, 1
382, 0
746, 0
537, 0
584, 0
404, 0
796, 0
418, 0
741, 0
812, 0
528, 0
215, 0
873, 0
532, 0
419, 1
87, 0
950, 0
766, 0
595, 0
586, 0
155, 0
599, 1
90, 0
94, 0
356, 0
361, 0
971, 1
802, 0
77, 0
98, 0
481, 0
811, 1
851, 0
238, 0
496, 0
10, 0
728, 0
517, 0
471, 0
392, 0
466, 0
890, 0
297, 0
631, 1
933, 0
633, 0
72, 0
710, 0
180, 0
900, 0
96, 0
519, 0
233, 1
603, 0
773, 1
926, 0
938, 0
902, 0
834, 0
700, 0
79, 1
185, 0
204, 0
868, 0
674, 0
630, 0
615, 0
844, 0
254, 0
723, 0
817, 0
263, 1
432, 0
86, 0
137, 1
431, 1
632, 0
524, 0
507, 0
794, 0
990, 0
993, 0
325, 0
558, 0
903, 0
857, 1
828, 0
393, 0
20, 0
675, 0
506, 0
751, 1
606, 0
552, 0
250, 0
468, 0
218, 0
151, 1
628, 0
395, 0
280, 0
104, 0
186, 0
557, 1
921, 0
484, 0
114, 0
683, 1
279, 0
495, 0
614, 0
670, 0
290, 0
997, 1
548, 0
51, 0
575, 0
153, 0
572, 0
986, 0
721, 0
638, 0
793, 0
345, 0
212, 0
567, 0
758, 0
982, 0
428, 0
640, 0
687, 0
785, 0
805, 0
91, 0
813, 0
951, 0
207, 0
974, 0
113, 1
494, 0
727, 1
482, 0
329, 0
840, 0
964, 0
213, 0
25, 0
226, 0
726, 0
807, 0
391, 0
502, 0
973, 0
45, 0
27, 0
56, 0
607, 1
779, 0
918, 0
955, 0
784, 0
33, 0
795, 0
381, 0
605, 0
788, 0
107, 1
116, 0
228, 0
3, 1
29, 1
129, 0
760, 0
17, 1
182, 0
256, 0
61, 1
216, 0
791, 0
808, 0
240, 0
407, 0
841, 0
899, 0
565, 0
570, 0
909, 0
467, 1
559, 0
229, 1
281, 1
369, 0
247, 0
878, 0
491, 1
823, 1
199, 1
852, 0
889, 0
493, 0
877, 1
712, 0
592, 0
803, 0
665, 0
92, 0
929, 1
234, 0
42, 0
943, 0
676, 0
790, 0
286, 0
289, 0
661, 1
253, 0
888, 0
810, 0
309, 0
447, 0
52, 0
885, 0
485, 0
19, 1
268, 0
708, 0
272, 0
358, 0
978, 0
544, 0
838, 0
383, 1
274, 0
980, 0
960, 0
174, 0
590, 0
680, 0
887, 1
771, 0
311, 1
259, 0
82, 0
266, 0
916, 0
970, 0
425, 0
965, 0
742, 0
379, 1
578, 0
156, 0
787, 1
463, 1
854, 0
121, 0
587, 1
582, 0
317, 1
360, 0
957, 0
119, 0
549, 0
442, 0
755, 0
711, 0
940, 0
985, 0
133, 0
636, 0
725, 0
809, 1
50, 0
167, 1
707, 0
12, 0
394, 0
669, 0
666, 0
316, 0
701, 1
8, 0
554, 0
245, 0
278, 0
487, 1
244, 0
177, 0
321, 0
423, 0
406, 0
63, 0
560, 0
