870, 0
153, 0
180, 0
609, 0
771, 0
299, 0
647, 1
448, 0
259, 0
731, 0
676, 0
417, 0
303, 0
983, 1
774, 0
419, 1
582, 0
907, 1
327, 0
296, 0
102, 0
176, 0
861, 0
365, 0
655, 0
290, 0
117, 0
29, 1
649, 0
317, 1
45, 0
188, 0
28, 0
857, 1
759, 0
616, 0
728, 0
793, 0
670, 0
1000, 0
709, 1
127, 1
669, 0
968, 0
178, 0
900, 0
885, 0
708, 0
679, 0
11, 1
42, 0
600, 0
101, 1
607, 1
548, 0
757, 1
3, 1
673, 1
459, 0
697, 0
779, 0
174, 0
142, 0
540, 0
876, 0
444, 0
175, 0
713, 0
321, 0
814, 0
69, 0
59, 1
442, 0
833, 0
796, 0
300, 0
270, 0
636, 0
695, 0
665, 0
972, 0
961, 0
561, 0
137, 1
982, 0
347, 1
385, 0
565, 0
368, 0
82, 0
393, 0
784, 0
581, 0
397, 1
642, 0
198, 0
239, 1
181, 1
158, 0
682, 0
71, 1
989, 0
356, 0
951, 0
715, 0
287, 0
995, 0
355, 0
424, 0
620, 0
610, 0
751, 1
598, 0
238, 0
425, 0
111, 0
487, 1
865, 0
384, 0
917, 0
736, 0
755, 0
62, 0
935, 0
190, 0
868, 0
375, 0
471, 0
834, 0
807, 0
838, 0
703, 0
867, 0
104, 0
841, 0
764, 0
400, 0
532, 0
200, 0
601, 1
39, 0
293, 1
210, 0
748, 0
13, 1
862, 0
126, 0
386, 0
261, 0
864, 0
43, 1
809, 1
529, 0
5, 1
114, 0
627, 0
905, 0
835, 0
615, 0
241, 1
693, 0
134, 0
579, 0
758, 0
348, 0
623, 0
129, 0
480, 0
934, 0
324, 0
978, 0
123, 0
662, 0
122, 0
357, 0
369, 0
510, 0
700, 0
168, 0
752, 0
108, 0
216, 0
991, 1
443, 1
342, 0
288, 0
345, 0
450, 0
953, 1
196, 0
26, 0
470, 0
136, 0
782, 0
680, 0
372, 0
596, 0
955, 0
672, 0
559, 0
183, 0
76, 0
869, 0
661, 1
643, 1
494, 0
984, 0
938, 0
746, 0
474, 0
128, 0
812, 0
282, 0
893, 0
858, 0
825, 0
87, 0
773, 1
545, 0
882, 0
416, 0
353, 1
405, 0
686, 0
179, 1
414, 0
16, 0
124, 0
15, 0
40, 0
570, 0
524, 0
467, 1
314, 0
930, 0
403, 0
943, 0
564, 0
875, 0
192, 0
710, 0
860, 0
289, 0
411, 0
337, 1
969, 0
478, 0
93, 0
797, 1
517, 0
552, 0
911, 1
608, 0
330, 0
897, 0
325, 0
434, 0
154, 0
25, 0
298, 0
465, 0
315, 0
513, 0
55, 0
558, 0
335, 0
187, 0
423, 0
842, 0
66, 0
396, 0
264, 0
464, 0
279, 0
41, 1
373, 1
890, 0
711, 0
97, 1
836, 0
155, 0
921, 0
871, 0
206, 0
567, 0
549, 0
291, 0
236, 0
956, 0
10, 0
218, 0
37, 1
14, 0
769, 1
463, 1
486, 0
895, 0
718, 0
721, 0
500, 0
413, 0
525, 0
538, 0
884, 0
985, 0
815, 0
119, 0
850, 0
574, 0
292, 0
328, 0
207, 0
808, 0
915, 0
191, 1
818, 0
960, 0
637, 0
638, 0
194, 0
473, 0
999, 0
297, 0
255, 0
569, 1
47, 1
273, 0
266, 0
272, 0
660, 0
902, 0
754, 0
99, 0
563, 1
320, 0
140, 0
374, 0
54, 0
908, 0
370, 0
717, 0
980, 0
802, 0
878, 0
243, 0
702, 0
543, 0
521, 1
743, 1
359, 1
572, 0
996, 0
278, 0
927, 0
634, 0
926, 0
577, 1
311, 1
496, 0
678, 0
821, 1
354, 0
519, 0
952, 0
531, 0
909, 0
81, 0
363, 0
401, 1
21, 0
268, 0
395, 0
271, 1
954, 0
801, 0
250, 0
431, 1
65, 0
819, 0
725, 0
346, 0
987, 0
967, 1
435, 0
109, 1
103, 1
889, 0
958, 0
421, 1
971, 1
147, 0
115, 0
778, 0
912, 0
146, 0
507, 0
44, 0
974, 0
629, 0
599, 1
231, 0
95, 0
992, 0
944, 0
244, 0
719, 1
150, 0
310, 0
866, 0
641, 1
257, 1
592, 0
966, 0
329, 0
739, 1
211, 1
316, 0
913, 0
351, 0
518, 0
830, 0
777, 0
138, 0
46, 0
276, 0
482, 0
744, 0
919, 1
925, 0
979, 0
280, 0
145, 0
901, 0
301, 0
963, 0
165, 0
973, 0
993, 0
152, 0
258, 0
604, 0
164, 0
226, 0
336, 0
237, 0
632, 0
248, 0
625, 0
472, 0
544, 0
657, 0
274, 0
666, 0
707, 0
284, 0
547, 1
213, 0
587, 1
591, 0
846, 0
724, 0
583, 0
252, 0
851, 0
143, 0
813, 0
763, 0
542, 0
139, 1
738, 0
920, 0
881, 1
696, 0
776, 0
4, 0
476, 0
872, 0
382, 0
741, 0
182, 0
892, 0
340, 0
595, 0
824, 0
656, 0
260, 0
504, 0
977, 1
360, 0
853, 1
283, 1
780, 0
832, 0
586, 0
783, 0
714, 0
457, 1
720, 0
831, 0
84, 0
555, 0
948, 0
585, 0
116, 0
848, 0
580, 0
319, 0
358, 0
781, 0
18, 0
692, 0
706, 0
945, 0
497, 0
409, 1
576, 0
826, 0
822, 0
506, 0
501, 0
98, 0
477, 0
378, 0
823, 1
688, 0
242, 0
205, 0
613, 1
730, 0
874, 0
553, 0
326, 0
451, 0
73, 1
247, 0
828, 0
775, 0
209, 0
361, 0
225, 0
2, 1
512, 0
986, 0
78, 0
644, 0
734, 0
121, 0
304, 0
8, 0
83, 1
61, 1
761, 1
888, 0
626, 0
371, 0
794, 0
639, 0
