1494544294, 32, 3.000000, linear, 1, 0.860000
1494544294, 32, 3.000000, linear, 2, 0.860000
1494544294, 32, 3.000000, linear, 3, 0.860000
1494544294, 32, 3.100000, linear, 1, 0.860000
1494544294, 32, 3.100000, linear, 2, 0.860000
1494544294, 32, 3.100000, linear, 3, 0.860000
1494544294, 32, 3.200000, linear, 1, 0.860000
1494544294, 32, 3.200000, linear, 2, 0.860000
1494544294, 32, 3.200000, linear, 3, 0.860000
1494544294, 32, 3.300000, linear, 1, 0.860000
1494544294, 32, 3.300000, linear, 2, 0.860000
1494544294, 32, 3.300000, linear, 3, 0.860000
1494544294, 32, 3.400000, linear, 1, 0.860000
1494544294, 32, 3.400000, linear, 2, 0.860000
1494544294, 32, 3.400000, linear, 3, 0.860000
1494544294, 32, 3.500000, linear, 1, 0.860000
1494544294, 32, 3.500000, linear, 2, 0.860000
1494544294, 32, 3.500000, linear, 3, 0.860000
1494544294, 32, 3.600000, linear, 1, 0.860000
1494544294, 32, 3.600000, linear, 2, 0.860000
1494544294, 32, 3.600000, linear, 3, 0.860000
1494544294, 32, 3.700000, linear, 1, 0.860000
1494544294, 32, 3.700000, linear, 2, 0.860000
1494544294, 32, 3.700000, linear, 3, 0.860000
1494544294, 32, 3.800000, linear, 1, 0.860000
1494544294, 32, 3.800000, linear, 2, 0.860000
1494544294, 32, 3.800000, linear, 3, 0.860000
1494544294, 32, 3.900000, linear, 1, 0.860000
1494544294, 32, 3.900000, linear, 2, 0.860000
1494544294, 32, 3.900000, linear, 3, 0.860000
1494544294, 32, 4.000000, linear, 1, 0.860000
1494544294, 32, 4.000000, linear, 2, 0.860000
1494544294, 32, 4.000000, linear, 3, 0.860000
1494544294, 32, 4.100000, linear, 1, 0.860000
1494544294, 32, 4.100000, linear, 2, 0.860000
1494544294, 32, 4.100000, linear, 3, 0.860000
1494544294, 32, 4.200000, linear, 1, 0.860000
1494544294, 32, 4.200000, linear, 2, 0.860000
1494544294, 32, 4.200000, linear, 3, 0.860000
1494544294, 32, 4.300000, linear, 1, 0.860000
1494544294, 32, 4.300000, linear, 2, 0.860000
1494544294, 32, 4.300000, linear, 3, 0.860000
1494544294, 32, 4.400000, linear, 1, 0.860000
1494544294, 32, 4.400000, linear, 2, 0.860000
1494544294, 32, 4.400000, linear, 3, 0.860000
1494544294, 32, 4.500000, linear, 1, 0.860000
1494544294, 32, 4.500000, linear, 2, 0.860000
1494544294, 32, 4.500000, linear, 3, 0.860000
1494544294, 32, 4.600000, linear, 1, 0.860000
1494544294, 32, 4.600000, linear, 2, 0.860000
1494544294, 32, 4.600000, linear, 3, 0.860000
1494544294, 32, 4.700000, linear, 1, 0.860000
1494544294, 32, 4.700000, linear, 2, 0.860000
1494544294, 32, 4.700000, linear, 3, 0.860000
1494544294, 32, 4.800000, linear, 1, 0.860000
1494544294, 32, 4.800000, linear, 2, 0.860000
1494544294, 32, 4.800000, linear, 3, 0.860000
1494544294, 32, 4.900000, linear, 1, 0.860000
1494544294, 32, 4.900000, linear, 2, 0.860000
1494544294, 32, 4.900000, linear, 3, 0.860000
1494544294, 32, 5.000000, linear, 1, 0.860000
1494544294, 32, 5.000000, linear, 2, 0.860000
1494544294, 32, 5.000000, linear, 3, 0.860000
