1494544252, 32, 3.000000, poly, 1, 0.853333
1494544252, 32, 3.000000, poly, 2, 0.853333
1494544252, 32, 3.000000, poly, 3, 0.853333
1494544252, 32, 3.100000, poly, 1, 0.853333
1494544252, 32, 3.100000, poly, 2, 0.853333
1494544252, 32, 3.100000, poly, 3, 0.853333
1494544252, 32, 3.200000, poly, 1, 0.853333
1494544252, 32, 3.200000, poly, 2, 0.853333
1494544252, 32, 3.200000, poly, 3, 0.853333
1494544252, 32, 3.300000, poly, 1, 0.853333
1494544252, 32, 3.300000, poly, 2, 0.853333
1494544252, 32, 3.300000, poly, 3, 0.853333
1494544252, 32, 3.400000, poly, 1, 0.853333
1494544252, 32, 3.400000, poly, 2, 0.853333
1494544252, 32, 3.400000, poly, 3, 0.853333
1494544252, 32, 3.500000, poly, 1, 0.853333
1494544252, 32, 3.500000, poly, 2, 0.853333
1494544252, 32, 3.500000, poly, 3, 0.853333
1494544252, 32, 3.600000, poly, 1, 0.853333
1494544252, 32, 3.600000, poly, 2, 0.853333
1494544252, 32, 3.600000, poly, 3, 0.853333
1494544252, 32, 3.700000, poly, 1, 0.853333
1494544252, 32, 3.700000, poly, 2, 0.853333
1494544252, 32, 3.700000, poly, 3, 0.853333
1494544252, 32, 3.800000, poly, 1, 0.853333
1494544252, 32, 3.800000, poly, 2, 0.853333
1494544252, 32, 3.800000, poly, 3, 0.853333
1494544252, 32, 3.900000, poly, 1, 0.853333
1494544252, 32, 3.900000, poly, 2, 0.853333
1494544252, 32, 3.900000, poly, 3, 0.853333
1494544252, 32, 4.000000, poly, 1, 0.853333
1494544252, 32, 4.000000, poly, 2, 0.853333
1494544252, 32, 4.000000, poly, 3, 0.853333
1494544252, 32, 4.100000, poly, 1, 0.853333
1494544252, 32, 4.100000, poly, 2, 0.853333
1494544252, 32, 4.100000, poly, 3, 0.853333
1494544252, 32, 4.200000, poly, 1, 0.853333
1494544252, 32, 4.200000, poly, 2, 0.853333
1494544252, 32, 4.200000, poly, 3, 0.853333
1494544252, 32, 4.300000, poly, 1, 0.853333
1494544252, 32, 4.300000, poly, 2, 0.853333
1494544252, 32, 4.300000, poly, 3, 0.853333
1494544252, 32, 4.400000, poly, 1, 0.853333
1494544252, 32, 4.400000, poly, 2, 0.853333
1494544252, 32, 4.400000, poly, 3, 0.853333
1494544252, 32, 4.500000, poly, 1, 0.853333
1494544252, 32, 4.500000, poly, 2, 0.853333
1494544252, 32, 4.500000, poly, 3, 0.853333
1494544252, 32, 4.600000, poly, 1, 0.853333
1494544252, 32, 4.600000, poly, 2, 0.853333
1494544252, 32, 4.600000, poly, 3, 0.853333
1494544252, 32, 4.700000, poly, 1, 0.853333
1494544252, 32, 4.700000, poly, 2, 0.853333
1494544252, 32, 4.700000, poly, 3, 0.853333
1494544252, 32, 4.800000, poly, 1, 0.853333
1494544252, 32, 4.800000, poly, 2, 0.853333
1494544252, 32, 4.800000, poly, 3, 0.853333
1494544252, 32, 4.900000, poly, 1, 0.853333
1494544252, 32, 4.900000, poly, 2, 0.853333
1494544252, 32, 4.900000, poly, 3, 0.853333
1494544252, 32, 5.000000, poly, 1, 0.853333
1494544252, 32, 5.000000, poly, 2, 0.853333
1494544252, 32, 5.000000, poly, 3, 0.853333
